"","seq_id","plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","core_type","material","lab_id","mcra_probe_loose","mcra_probe_strict","mcra_eva_loose","mcra_eva_strict","bact_loose","bact_strict","arc_loose","arc_strict","mmox_loose","mmox_strict","pmoa_loose","pmoa_strict","Raw","mean_vwc","mean_orp","mean_st","ch4_50","co2_50","ch4_125","co2_125","ch4_200","co2_200","CH4_int","N2O_int","O2_int","CO2_int"
"315","RO10","4H4","QURU_RO10
Wood_Outer
Lab ID: 128a",100,"7/22/2022","Qespi","","x","","Plate 4",32,"H4","","","","","QURU","Outer","Wood","128a",1.90513849258423,0,4.43212461471558,0,10972.94921875,6447.10498046875,1675.79663085938,336.683227539063,15.5509243011475,0,16.4128150939941,6.56375312805176,"RO10Outer",18.25833333,368.25,18.375,"0.038743628","0.6365592","0.024363693","0.326878721","0.035829698","0.486965403","338.0221","1.025","111135.9765","50843.2691"
"316","RO10","2H4","QURU_RO10
Soil_Mineral
Lab ID: 128e",250.7,"8/1/2022","Qespi","",NA,NA,"Plate 2",32,"H4","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","128e",1.46413683891296,1.46413683891296,NA,NA,NA,NA,NA,NA,80.9916839599609,9.43467807769775,5079.91015625,1545.6142578125,"RO10Mineral",18.25833333,368.25,18.375,"0.038743628","0.6365592","0.024363693","0.326878721","0.035829698","0.486965403","338.0221","1.025","111135.9765","50843.2691"
"317","RO101","5G12","QURU_RO101
Wood_Inner
Lab ID: 129c",100.6,"7/22/2022","Qespi","","x","","Plate 5",95,"G12","","8/10/2022","Cade","8/10/2022","QURU","Inner","Wood","129c",7.23017883300781,2.40981268882751,15.7456245422363,2.42171788215637,NA,NA,NA,NA,18.594108581543,0,13.3189535140991,0,"RO101Inner",20.125,394.75,17.625,"0.208640986","1.651938081","0.153840476","2.108999054","0.120558005","2.22593949","17964.8998","1.1499","114425.9622","69772.2889"
"318","RO101","2A5","QURU_RO101
Soil_Mineral
Lab ID: 129e",250.9,"8/1/2022","Qespi","",NA,NA,"Plate 2",33,"A5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","129e",0,0,NA,NA,NA,NA,NA,NA,19.2390937805176,0,6334.0068359375,2219.46069335938,"RO101Mineral",20.125,394.75,17.625,"0.208640986","1.651938081","0.153840476","2.108999054","0.120558005","2.22593949","17964.8998","1.1499","114425.9622","69772.2889"
"319","RO101","7G12","QURU_RO101
Soil_Organic
Lab ID: 129d",250.1,"8/4/2022","QW","",NA,"","Plate 7",95,"G12","","9/11/2022","Jon","","QURU","Organic","Soil","129d",0,0,NA,NA,NA,NA,NA,NA,29.239351272583,6.35329055786133,1072.919921875,16.1206359863281,"RO101Organic",20.125,394.75,17.625,"0.208640986","1.651938081","0.153840476","2.108999054","0.120558005","2.22593949","17964.8998","1.1499","114425.9622","69772.2889"
"320","RO101","4A5","QURU_RO101
Wood_Outer
Lab ID: 129a",101.8,"7/22/2022","Qespi","","x","","Plate 4",33,"A5","","","","","QURU","Outer","Wood","129a",2.51234984397888,0,25.7222347259521,1.28544402122498,2240.52685546875,13.1496467590332,493.785095214844,0,4.92642164230347,0,10.9168329238892,1.81912040710449,"RO101Outer",20.125,394.75,17.625,"0.208640986","1.651938081","0.153840476","2.108999054","0.120558005","2.22593949","17964.8998","1.1499","114425.9622","69772.2889"
"321","RO102","7H12","QURU_RO102
Soil_Organic
Lab ID: 130d",255.6,"8/4/2022","QW","",NA,"","Plate 7",96,"H12","","9/11/2022","Jon","","QURU","Organic","Soil","130d",1.31079423427582,0,NA,NA,NA,NA,NA,NA,23.3515319824219,1.37297809123993,3072.712890625,386.069793701172,"RO102Organic",20.5,414.25,17.925,"0.026184117","2.669127691","0.036856932","2.169101518","0.051912428","2.225745317","2070.7137","0.4696","152051.8308","11965.5854"
"322","RO102","4B5","QURU_RO102
Wood_Outer
Lab ID: 130a",103.3,"7/22/2022","Qespi","","x","","Plate 4",34,"B5","","","","","QURU","Outer","Wood","130a",2.07627725601196,0,14.1283073425293,2.56815218925476,187.169586181641,105.824661254883,144.251266479492,13.4860506057739,9.4565258026123,1.57582354545593,10.3157157897949,0,"RO102Outer",20.5,414.25,17.925,"0.026184117","2.669127691","0.036856932","2.169101518","0.051912428","2.225745317","2070.7137","0.4696","152051.8308","11965.5854"
"323","RO102","2B5","QURU_RO102
Soil_Mineral
Lab ID: 130e",250.7,"8/1/2022","Qespi","",NA,NA,"Plate 2",34,"B5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","130e",0,0,NA,NA,NA,NA,NA,NA,99.1757507324219,13.1022253036499,8783.23046875,2441.5126953125,"RO102Mineral",20.5,414.25,17.925,"0.026184117","2.669127691","0.036856932","2.169101518","0.051912428","2.225745317","2070.7137","0.4696","152051.8308","11965.5854"
"324","RO102","5H12","QURU_RO102
Wood_Inner
Lab ID: 130c",101.28,"7/22/2022","Qespi","","x","","Plate 5",96,"H12","","8/10/2022","Cade","8/10/2022","QURU","Inner","Wood","130c",8.38589096069336,0,7.51418304443359,1.25219714641571,NA,NA,NA,NA,7.33026313781738,0,61.676082611084,0,"RO102Inner",20.5,414.25,17.925,"0.026184117","2.669127691","0.036856932","2.169101518","0.051912428","2.225745317","2070.7137","0.4696","152051.8308","11965.5854"
"325","RO103","6A1","QURU_RO103
Wood_Inner
Lab ID: 131c",100.5,"7/22/2022","Qespi","","x","","Plate 6",1,"A1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","131c",13.3933362960815,5.35641956329346,6.548680782,1.091320276,NA,NA,NA,NA,23.73676109,0,25.434778213501,0,"RO103Inner",13.975,432.75,17.225,"0.026076058","1.868316107","0.057550747","1.628937794","0.024943122","1.148030422","1355.0705","0.5686","147210.7264","15436.6049"
"326","RO103","2C5","QURU_RO103
Soil_Mineral
Lab ID: 131e",251.1,"8/1/2022","Qespi","",NA,NA,"Plate 2",35,"C5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","131e",1.18682563304901,1.18682563304901,NA,NA,NA,NA,NA,NA,64.8006744384766,6.02044677734375,7456.08935546875,2436.19897460938,"RO103Mineral",13.975,432.75,17.225,"0.026076058","1.868316107","0.057550747","1.628937794","0.024943122","1.148030422","1355.0705","0.5686","147210.7264","15436.6049"
"327","RO103","8A1","QURU_RO103
Soil_Organic
Lab ID: 131d",250.5,"8/4/2022","QW","",NA,"","Plate 8",1,"A1","","9/11/2022","Jon","","QURU","Organic","Soil","131d",0,0,NA,NA,NA,NA,NA,NA,63.2757148742676,9.83171939849854,5297.0634765625,1287.498046875,"RO103Organic",13.975,432.75,17.225,"0.026076058","1.868316107","0.057550747","1.628937794","0.024943122","1.148030422","1355.0705","0.5686","147210.7264","15436.6049"
"328","RO103","4C5","QURU_RO103
Wood_Outer
Lab ID: 131a",100.7,"7/22/2022","Qespi","","x","","Plate 4",35,"C5","","","","","QURU","Outer","Wood","131a",0,0,10.7778587341309,1.34696233272552,1491.33715820313,1173.71264648438,130.773559570313,42.0087814331055,19.4457969665527,0,1.67677974700928,0,"RO103Outer",13.975,432.75,17.225,"0.026076058","1.868316107","0.057550747","1.628937794","0.024943122","1.148030422","1355.0705","0.5686","147210.7264","15436.6049"
"329","RO104","8B1","QURU_RO104
Soil_Organic
Lab ID: 132d",254.9,"8/4/2022","QW","",NA,"","Plate 8",2,"B1","","9/11/2022","Jon","","QURU","Organic","Soil","132d",1.3399055,1.33990550041199,NA,NA,NA,NA,NA,NA,67.4340515136719,18.5251064300537,2200.47387695313,727.942749023438,"RO104Organic",17.35,439,17.675,"0.028719247","0.800149246","0.026000482","0.805167537","0.036344144","0.943011027","440.9333","0.9323","121059.844","40607.1299"
"330","RO104","2D5","QURU_RO104
Soil_Mineral
Lab ID: 132e",253,"8/1/2022","Qespi","",NA,NA,"Plate 2",36,"D5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","132e",2.53700041770935,1.26846611499786,NA,NA,NA,NA,NA,NA,63.4707717895508,4.04621458053589,7391.201171875,2174.173828125,"RO104Mineral",17.35,439,17.675,"0.028719247","0.800149246","0.026000482","0.805167537","0.036344144","0.943011027","440.9333","0.9323","121059.844","40607.1299"
"331","RO104","4D5","QURU_RO104
Wood_Outer
Lab ID: 132a",100.5,"7/22/2022","Qespi","","x","","Plate 4",36,"D5","","","","","QURU","Outer","Wood","132a",0,0,6.54521989822388,1.3088983297348,54411.2578125,598.53076171875,3669.84155273438,53.4085235595703,13.2681541442871,4.97468090057373,82.1645812988281,8.91704750061035,"RO104Outer",17.35,439,17.675,"0.028719247","0.800149246","0.026000482","0.805167537","0.036344144","0.943011027","440.9333","0.9323","121059.844","40607.1299"
"332","RO104","6B1","QURU_RO104
Wood_Inner
Lab ID: 132c",102.6,"7/22/2022","Qespi","","","Sample missing; but we have RO4 inner?","Plate 6",2,"B1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","132c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO104Inner",17.35,439,17.675,"0.028719247","0.800149246","0.026000482","0.805167537","0.036344144","0.943011027","440.9333","0.9323","121059.844","40607.1299"
"333","RO105","8C1","QURU_RO105
Soil_Organic
Lab ID: 133d",251.9,"8/4/2022","QW","",NA,"","Plate 8",3,"C1","","9/11/2022","Jon","","QURU","Organic","Soil","133d",0,0,NA,NA,NA,NA,NA,NA,18.8022212982178,1.56627798080444,4702.15234375,1768.88598632813,"RO105Organic",23.8,429,17.775,NA,NA,NA,NA,NA,NA,"549.4285","0.8022","149315.0528","30368.5326"
"334","RO105","6C1","QURU_RO105
Wood_Inner
Lab ID: 133c",100.4,"7/22/2022","Qespi","","x","","Plate 6",3,"C1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","133c",40.1571578979492,9.36387538909912,5.671104431,2.835381269,NA,NA,NA,NA,9.913381577,0,4.08484935760498,0,"RO105Inner",23.8,429,17.775,NA,NA,NA,NA,NA,NA,"549.4285","0.8022","149315.0528","30368.5326"
"335","RO105","4E5","QURU_RO105
Wood_Outer
Lab ID: 133a",101.1,"7/22/2022","Qespi","","x","","Plate 4",37,"E5","","","","","QURU","Outer","Wood","133a",0,0,15.5429344177246,2.58977627754211,3483.05224609375,2978.89990234375,2071.02197265625,567.543640136719,21.2160491943359,1.63132452964783,90.7013397216797,20.7548637390137,"RO105Outer",23.8,429,17.775,NA,NA,NA,NA,NA,NA,"549.4285","0.8022","149315.0528","30368.5326"
"336","RO105","2E5","QURU_RO105
Soil_Mineral
Lab ID: 133e",253.7,"8/1/2022","Qespi","",NA,NA,"Plate 2",37,"E5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","133e",1.2702465057373,0,NA,NA,NA,NA,NA,NA,33.6194534301758,1.39985191822052,6072.76806640625,2084.103515625,"RO105Mineral",23.8,429,17.775,NA,NA,NA,NA,NA,NA,"549.4285","0.8022","149315.0528","30368.5326"
"337","RO11","6D1","QURU_RO11
Wood_Inner
Lab ID: 134c",101.8,"7/22/2022","Qespi","","x","","Plate 6",4,"D1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","134c",35.2129402160645,3.90994739532471,5.630393028,0,NA,NA,NA,NA,21.61239433,0,5.88676834106445,0,"RO11Inner",13.375,385.25,18.875,"0.013597203","1.858678759","-0.001543575","0.173918402","0.002464153","1.482364497","5941.5665","1.3093","37388.3525","103238.1138"
"338","RO11","8D1","QURU_RO11
Soil_Organic
Lab ID: 134d",251.2,"8/4/2022","QW","",NA,"","Plate 8",4,"D1","","9/11/2022","Jon","","QURU","Organic","Soil","134d",0,0,NA,NA,NA,NA,NA,NA,46.3177528381348,10.7993230819702,1727.54809570313,478.976165771484,"RO11Organic",13.375,385.25,18.875,"0.013597203","1.858678759","-0.001543575","0.173918402","0.002464153","1.482364497","5941.5665","1.3093","37388.3525","103238.1138"
"339","RO11","4F5","QURU_RO11
Wood_Outer
Lab ID: 134a",100,"7/22/2022","Qespi","","x","","Plate 4",38,"F5","","","","","QURU","Outer","Wood","134a",0,0,3.97825860977173,1.32601153850555,4610.2421875,13.5872898101807,370.374328613281,0,6.98876094818115,0,11.661693572998,1.9432145357132,"RO11Outer",13.375,385.25,18.875,"0.013597203","1.858678759","-0.001543575","0.173918402","0.002464153","1.482364497","5941.5665","1.3093","37388.3525","103238.1138"
"340","RO13","4G5","QURU_RO13
Wood_Outer
Lab ID: 135a",100,"7/22/2022","Qespi","","x","","Plate 4",39,"G5","","","","","QURU","Outer","Wood","135a",1.85863673686981,0,6.73712635040283,1.34727072715759,1622.01733398438,1133.97692871094,289.100036621094,74.7294158935547,9.65375137329102,0,7.28633975982666,1.821373462677,"RO13Outer",17.875,332.5,18.475,"0.001615732","1.529181217","0.015113228","1.540085898","0.008004177","1.410709569","6698.4364","1.2816","85915.4048","75131.6357"
"341","RO13","8E1","QURU_RO13
Soil_Organic
Lab ID: 135d",250.9,"8/4/2022","QW","",NA,"","Plate 8",5,"E1","","9/11/2022","Jon","","QURU","Organic","Soil","135d",0,0,NA,NA,NA,NA,NA,NA,43.0776290893555,4.16535758972168,5363.99365234375,1429.64916992188,"RO13Organic",17.875,332.5,18.475,"0.001615732","1.529181217","0.015113228","1.540085898","0.008004177","1.410709569","6698.4364","1.2816","85915.4048","75131.6357"
"342","RO13","2G5","QURU_RO13
Soil_Mineral
Lab ID: 135e",258,"8/1/2022","Qespi","",NA,NA,"Plate 2",39,"G5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","135e",0,0,NA,NA,NA,NA,NA,NA,70.8646621704102,14.1558685302734,9001.341796875,2525.1943359375,"RO13Mineral",17.875,332.5,18.475,"0.001615732","1.529181217","0.015113228","1.540085898","0.008004177","1.410709569","6698.4364","1.2816","85915.4048","75131.6357"
"343","RO13","6E1","QURU_RO13
Wood_Inner
Lab ID: 135c",100,"7/22/2022","Qespi","","x","","Plate 6",5,"E1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","135c",11.417426109314,0,30.69903564,0,NA,NA,NA,NA,16.34459877,0,2.72536182403564,0,"RO13Inner",17.875,332.5,18.475,"0.001615732","1.529181217","0.015113228","1.540085898","0.008004177","1.410709569","6698.4364","1.2816","85915.4048","75131.6357"
"344","RO2","2H5","QURU_RO2
Soil_Mineral
Lab ID: 136e",255.4,"8/1/2022","Qespi","",NA,NA,"Plate 2",40,"H5","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","136e",0,0,NA,NA,NA,NA,NA,NA,44.7996559143066,9.59274768829346,3493.00634765625,1109.77563476563,"RO2Mineral",4.363636364,223.5,18.075,"0.015418133","1.492756152","0.020608486","1.459257401","0.018203808","1.503831191","20.6093","0.28","169957.3302","4661.4654"
"345","RO2","8F1","QURU_RO2
Soil_Organic
Lab ID: 136d",251.4,"8/4/2022","QW","",NA,"","Plate 8",6,"F1","","9/11/2022","Jon","","QURU","Organic","Soil","136d",0,0,NA,NA,NA,NA,NA,NA,74.1439819335938,20.930061340332,2835.16870117188,711.16259765625,"RO2Organic",4.363636364,223.5,18.075,"0.015418133","1.492756152","0.020608486","1.459257401","0.018203808","1.503831191","20.6093","0.28","169957.3302","4661.4654"
"346","RO2","6F1","QURU_RO2
Wood_Inner
Lab ID: 136c",103.2,"7/22/2022","Qespi"," ","x","","Plate 6",6,"F1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","136c",26.9093742370605,1.4155158996582,7.098075867,2.838973522,NA,NA,NA,NA,19.59268379,0,24.0157318115234,0,"RO2Inner",4.363636364,223.5,18.075,"0.015418133","1.492756152","0.020608486","1.459257401","0.018203808","1.503831191","20.6093","0.28","169957.3302","4661.4654"
"347","RO2","4H5","QURU_RO2
Wood_Outer
Lab ID: 136a",101.1,"7/22/2022","Qespi","","x","","Plate 4",40,"H5","","","","","QURU","Outer","Wood","136a",24.304349899292,0,4.0236120223999,0,1769.962890625,5.16732454299927,543.783081054688,0,6.35715293884277,0,26.0466365814209,0,"RO2Outer",4.363636364,223.5,18.075,"0.015418133","1.492756152","0.020608486","1.459257401","0.018203808","1.503831191","20.6093","0.28","169957.3302","4661.4654"
"348","RO3","2A6","QURU_RO3
Soil_Mineral
Lab ID: 137e",255.7,"8/1/2022","Qespi","",NA,NA,"Plate 2",41,"A6","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","137e",0,0,NA,NA,NA,NA,NA,NA,22.9863624572754,1.43598985671997,3812.408203125,1105.08349609375,"RO3Mineral",7.525,292.25,18.425,"0.825914663","1.542308306","0.724991186","2.751787837","0.339516632","1.986975474","91.433","0.3489","187343.217","6912.7645"
"349","RO3","4A6","QURU_RO3
Wood_Outer
Lab ID: 137a",100.4,"7/27/2022","Qespi","","x","","Plate 4",41,"A6","","","","","QURU","Outer","Wood","137a",227.719360351563,5.59624481201172,27.5326633453369,0,150699.59375,571.082458496094,2386.46606445313,21.007682800293,1.68205392360687,0,25.6134986877441,3.41352248191833,"RO3Outer",7.525,292.25,18.425,"0.825914663","1.542308306","0.724991186","2.751787837","0.339516632","1.986975474","91.433","0.3489","187343.217","6912.7645"
"350","RO3","8G1","QURU_RO3
Soil_Organic
Lab ID: 137d",254.8,"8/4/2022","QW","",NA,"","Plate 8",7,"G1","","9/11/2022","Jon","","QURU","Organic","Soil","137d",0,0,NA,NA,NA,NA,NA,NA,40.3789939880371,7.20545387268066,5734.96044921875,1233.00671386719,"RO3Organic",7.525,292.25,18.425,"0.825914663","1.542308306","0.724991186","2.751787837","0.339516632","1.986975474","91.433","0.3489","187343.217","6912.7645"
"351","RO3","6G1","QURU_RO3
Wood_Inner
Lab ID: 137c",102,"7/22/2022","Qespi","","x","","Plate 6",7,"G1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","137c",28279.455078125,23.110034942627,3511.894531,1.470910072,NA,NA,NA,NA,22.66002464,0,530.861755371094,42.093376159668,"RO3Inner",7.525,292.25,18.425,"0.825914663","1.542308306","0.724991186","2.751787837","0.339516632","1.986975474","91.433","0.3489","187343.217","6912.7645"
"352","RO7","8H1","QURU_RO7
Soil_Organic
Lab ID: 138d",245.7,"9/11/2022","JG","",NA,"The sample was previously missing; found by Jon on 9/11/22","Plate 8",8,"H1","","9/11/2022","Jon","","QURU","Organic","Soil","138d",10.0741396,2.51813054084778,NA,NA,NA,NA,NA,NA,36.0855445861816,6.55689334869385,3031.32421875,796.8037109375,"RO7Organic",11.79166667,316,18.875,"0.206282892","1.185853301","0.133304157","1.124904931","0.08210836","0.984991402","235.962","0.1917","164501.6487","2357.4262"
"353","RO7","4B6","QURU_RO7
Wood_Outer
Lab ID: 138a",102.4,"7/22/2022","Qespi","","x","","Plate 4",42,"B6","","","","","QURU","Outer","Wood","138a",NA,NA,2.7377290725708,0,47010.55078125,3237.240234375,2078.17504882813,99.0521087646484,14.1058921813965,1.56690382957458,29.4981269836426,4.65514135360718,"RO7Outer",11.79166667,316,18.875,"0.206282892","1.185853301","0.133304157","1.124904931","0.08210836","0.984991402","235.962","0.1917","164501.6487","2357.4262"
"354","RO7","6H1","QURU_RO7
Wood_Inner
Lab ID: 138c",100.5,"7/22/2022","Qespi","","x","","Plate 6",8,"H1","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","138c",16.2365112304688,2.7053074836731,5.826275349,0,NA,NA,NA,NA,14.95355129,1.494927526,28.5398330688477,5.03392648696899,"RO7Inner",11.79166667,316,18.875,"0.206282892","1.185853301","0.133304157","1.124904931","0.08210836","0.984991402","235.962","0.1917","164501.6487","2357.4262"
"355","RO8","4C6","QURU_RO8
Wood_Outer
Lab ID: 139a",107.9,"7/22/2022","Qespi","","x","","Plate 4",43,"C6","","","","","QURU","Outer","Wood","139a",0,0,17.1988162994385,0,21791.0078125,13894.2958984375,541.077514648438,116.155563354492,4.66252088546753,0,5.32439994812012,0,"RO8Outer",11.79166667,316,18.875,"0.028065908","0.796578949","0.019649726","0.72835806","0.07055519","0.987501078","50612.869","1.4317","42670.973","111515.0798"
"356","RO8","6A2","QURU_RO8
Wood_Inner
Lab ID: 139c",102.2,"7/22/2022","Qespi","","x","","Plate 6",9,"A2","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","139c",25.2581977844238,2.8051278591156,18.1344223,4.183626175,NA,NA,NA,NA,23.27669525,0,8.90422439575195,1.4838033914566,"RO8Inner",11.79166667,316,18.875,"0.028065908","0.796578949","0.019649726","0.72835806","0.07055519","0.987501078","50612.869","1.4317","42670.973","111515.0798"
"357","RO9","6B2","QURU_RO9
Wood_Inner
Lab ID: 140c",105.3,"7/22/2022","Qespi","","x","","Plate 6",10,"B2","","8/11/2022","Cade","8/11/2022","QURU","Inner","Wood","140c",16.1667156219482,1.24319934844971,37.68649292,0,NA,NA,NA,NA,16.87081146,0,5.39108991622925,0,"RO9Inner",13.40833333,311.25,18.5,"0.047011546","1.995684133","0.072734294","1.347120849","0.025969419","1.175026729","408.9656","0.2761","173465.4221","4207.8536"
"358","RO9","4D6","QURU_RO9
Wood_Outer
Lab ID: 140a",101.4,"7/22/2022","Qespi","","x","","Plate 4",44,"D6","","","","","QURU","Outer","Wood","140a",0,0,11.1020526885986,2.77502202987671,802.417358398438,557.190246582031,277.080200195313,57.1161956787109,41.7476119995117,0,4.69508361816406,0,"RO9Outer",13.40833333,311.25,18.5,"0.047011546","1.995684133","0.072734294","1.347120849","0.025969419","1.175026729","408.9656","0.2761","173465.4221","4207.8536"
"359","RO9","8B2","QURU_RO9
Soil_Organic
Lab ID: 140d",250.5,"8/4/2022","QW","",NA,"","Plate 8",10,"B2","","9/11/2022","Jon","","QURU","Organic","Soil","140d",0,0,NA,NA,NA,NA,NA,NA,NA,NA,3838.66577148438,1230.59545898438,"RO9Organic",13.40833333,311.25,18.5,"0.047011546","1.995684133","0.072734294","1.347120849","0.025969419","1.175026729","408.9656","0.2761","173465.4221","4207.8536"
"360","RO9","2D6","QURU_RO9
Soil_Mineral
Lab ID: 140e",253.2,"8/1/2022","Qespi","",NA,NA,"Plate 2",44,"D6","","8/5/2022","Cade","8/5/2022","QURU","Mineral","Soil","140e",0,0,NA,NA,NA,NA,NA,NA,35.3638687133789,1.30882549285889,7015.06787109375,2632.78051757813,"RO9Mineral",13.40833333,311.25,18.5,"0.047011546","1.995684133","0.072734294","1.347120849","0.025969419","1.175026729","408.9656","0.2761","173465.4221","4207.8536"
"361","SA1","8D2","SAAL_SA1
Soil_Organic
Lab ID: 142d",252.1,"5-Aug","QW","",NA,"","Plate 8",12,"D2","","9/11/2022","Jon","","SAAL","Organic","Soil","142d",20.36193466,5.98697566986084,NA,NA,NA,NA,NA,NA,807.699645996094,190.454345703125,13741.3779296875,3495.1875,"SA1Organic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"231.6229","0.1985","166137.2028","2451.1382"
"362","SA1","2F6","SAAL_SA1
Soil_Mineral
Lab ID: 142e",252.2,"8/1/2022","Qespi","",NA,NA,"Plate 2",46,"F6","","8/5/2022","Cade","8/5/2022","SAAL","Mineral","Soil","142e",1.43642807006836,0,NA,NA,NA,NA,NA,NA,470.51220703125,27.2654266357422,21212.02734375,3754.3525390625,"SA1Mineral",NA,NA,NA,NA,NA,NA,NA,NA,NA,"231.6229","0.1985","166137.2028","2451.1382"
"363","SA1","4F6","SAAL_SA1
Wood_Outer
Lab ID: 142a",103.5,"7/27/2022","Qespi","","x","","Plate 4",46,"F6","","","","","SAAL","Outer","Wood","142a",7.59707641601563,0,7.17381954193115,0,6076.3828125,10.0118064880371,397.532653808594,0,6.53005218505859,0,155.393096923828,6.25865459442139,"SA1Outer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"231.6229","0.1985","166137.2028","2451.1382"
"364","SA1","6D2","SAAL_SA1
Wood_Inner
Lab ID: 142c",102.1,"7/27/2022","Jon + Qespi","","x","","Plate 6",12,"D2","","8/11/2022","Cade","8/11/2022","SAAL","Inner","Wood","142c",1186.35498046875,1.2243105173111,307.5966797,258.3910522,NA,NA,NA,NA,21.4234848,0,16.3403854370117,2.97013521194458,"SA1Inner",NA,NA,NA,NA,NA,NA,NA,NA,NA,"231.6229","0.1985","166137.2028","2451.1382"
"365","SH1","5F5","CAOV_SH1
Wood_Inner
Lab ID: 72c",101.6,"7/22/2022","Qespi","","x","","Plate 5",38,"F5","","8/10/2022","Cade","8/10/2022","CAOV","Inner","Wood","72c",6.1485333442688,0,13.0973634719849,0,NA,NA,NA,NA,13.9403514862061,0,10.0709829330444,2.8769838809967,"SHM1Inner",20.43333333,304.75,18.975,"0.111251734","3.103052857","0.072447867","1.642953591","0.108664553","2.051759879","391.5947","0.2071","175279.1305","1253.9447"
"366","SH1","3H9","CAOV_SH1
Wood_Outer
Lab ID: 72a",100,"7/22/2022","Qespi","","x","","Plate 3",72,"H9","","8/8/2022","Cade","8/8/2022","CAOV","Outer","Wood","72a",4.84343576431274,0,12.6136770248413,2.80245494842529,NA,NA,NA,NA,27.4796085357666,0,172.827377319336,21.3560771942139,"SHM1Outer",20.43333333,304.75,18.975,"0.111251734","3.103052857","0.072447867","1.642953591","0.108664553","2.051759879","391.5947","0.2071","175279.1305","1253.9447"
"367","SH1","1H9","CAOV_SH1
Soil_Mineral
Lab ID: 72e",251.8,"8/1/2022","Qespi","",NA,NA,"Plate 1",72,"H9","","8/4/2022","Cade","8/4/2022","CAOV","Mineral","Soil","72e",0,NA,NA,NA,NA,NA,NA,NA,317.261596679688,84.8358764648438,7706.283203125,735.379089355469,"SHM1Mineral",20.43333333,304.75,18.975,"0.111251734","3.103052857","0.072447867","1.642953591","0.108664553","2.051759879","391.5947","0.2071","175279.1305","1253.9447"
"368","SH1","7F5","CAOV_SH1
Soil_Organic
Lab ID: 72d",250.5,"5-Aug","QW","",NA,"","Plate 7",38,"F5","","9/11/2022","Jon","","CAOV","Organic","Soil","72d",0,0,NA,NA,NA,NA,NA,NA,464.344940185547,108.773635864258,20227.07421875,3912.72802734375,"SHM1Organic",20.43333333,304.75,18.975,"0.111251734","3.103052857","0.072447867","1.642953591","0.108664553","2.051759879","391.5947","0.2071","175279.1305","1253.9447"
"369","SM1","4G10","ACSA_SM1
Wood_Inner
Lab ID: 17c",108.2,"7/22/2022","Qespi","","x","","Plate 4",79,"G10","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","17c",1.73514342308044,0,20.4451198577881,1.45977675914764,16.4714126586914,6.58718156814575,24.2379722595215,0,24.1682624816895,0,3.49723696708679,0,"SM1Inner",40.175,376.25,18.2,NA,NA,NA,NA,NA,NA,"13.1604","0.1885","176961.9516","778.7601"
"370","SM1","2G10","ACSA_SM1
Soil_Organic
Lab ID: 17d",253.4,"2-Aug","QW","",NA,"","Plate 2",79,"G10","","8/5/2022","Cade","8/5/2022","ACSA","Organic","Soil","17d",1.41705024242401,0,NA,NA,NA,NA,NA,NA,182.627960205078,30.100679397583,18656.8125,2842.13891601563,"SM1Organic",40.175,376.25,18.2,NA,NA,NA,NA,NA,NA,"13.1604","0.1885","176961.9516","778.7601"
"371","SM1","1A3","ACSA_SM1
Soil_Mineral
Lab ID: 17e",280.1,"7/28/2022","Qespi ","",NA,NA,"Plate 1",17,"A3","","8/4/2022","Cade","8/4/2022","ACSA","Mineral","Soil","17e",4.046214581,NA,NA,NA,NA,NA,NA,NA,27.0461235046387,0,15289.54296875,604.74072265625,"SM1Mineral",40.175,376.25,18.2,NA,NA,NA,NA,NA,NA,"13.1604","0.1885","176961.9516","778.7601"
